ResponseId,Dur,Age,Country,Gender,Socialmedia,Selfietaking,StimGender,Tilt,Distance,Eyes,Boring,Funny,Ironic,Serious,Ugly
R_cT0H7Ayt1bWt8tz,376,61,USA,Female,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Level,Near,Direct,1,3,NA,1,1
R_cT0H7Ayt1bWt8tz,376,61,USA,Female,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Level,Far,Side,1,1,4,1,1
R_cT0H7Ayt1bWt8tz,376,61,USA,Female,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Level,Near,Side,1,1,4,1,1
R_cT0H7Ayt1bWt8tz,376,61,USA,Female,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Level,Far,Direct,1,1,1,4,1
R_cT0H7Ayt1bWt8tz,376,61,USA,Female,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Tilted,Far,Side,4,1,4,1,1
R_cT0H7Ayt1bWt8tz,376,61,USA,Female,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Tilted,Far,Direct,1,4,1,1,1
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Female,Tilted,Near,Direct,1,1,1,1,1
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Female,Tilted,Near,Side,2,2,2,2,2
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Female,Level,Near,Side,2,2,2,2,2
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Female,Level,Near,Direct,3,3,3,3,3
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Female,Tilted,Far,Direct,3,3,3,3,3
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Female,Tilted,Far,Side,2,2,2,2,2
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Female,Level,Far,Direct,3,3,3,3,3
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Female,Level,Far,Side,3,3,3,3,3
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Male,Tilted,Near,Direct,1,1,1,1,1
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Male,Tilted,Near,Side,1,1,1,1,1
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Male,Level,Near,Direct,1,1,1,1,1
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Male,Level,Far,Side,1,1,1,1,1
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Male,Level,Near,Side,4,4,4,3,3
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Male,Level,Far,Direct,3,3,4,3,3
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Male,Tilted,Far,Side,2,2,2,2,2
R_cUeIA6xdgoPDCGB,158,28,US,Male,Instagram,Less than once a week,Male,Tilted,Far,Direct,1,1,1,1,1
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Female,Tilted,Near,Direct,1,2,4,3,4
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Female,Tilted,Near,Side,4,4,3,3,3
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Female,Level,Near,Side,2,4,3,3,2
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Female,Level,Near,Direct,4,2,3,4,3
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Female,Tilted,Far,Direct,2,1,3,5,2
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Female,Tilted,Far,Side,2,3,4,3,2
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Female,Level,Far,Direct,1,4,3,5,3
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Female,Level,Far,Side,4,1,3,3,2
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Male,Tilted,Near,Direct,1,5,4,1,3
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Male,Tilted,Near,Side,4,5,4,1,3
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Male,Level,Near,Direct,1,3,4,1,3
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Male,Level,Far,Side,4,3,3,4,3
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Male,Level,Near,Side,2,4,NA,1,3
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Male,Level,Far,Direct,1,2,5,4,3
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Male,Tilted,Far,Side,4,2,5,3,3
R_D75tQMKlx07cEJb,752,33,USA,Male,Facebook,Several times a week,Male,Tilted,Far,Direct,1,4,3,2,3
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Tilted,Near,Direct,1,1,4,3,3
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Tilted,Near,Side,3,1,3,3,2
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Level,Near,Side,2,1,4,3,1
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Level,Near,Direct,2,2,4,4,2
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Tilted,Far,Direct,3,1,3,4,2
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Tilted,Far,Side,1,1,4,1,1
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Level,Far,Direct,1,3,3,3,1
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Level,Far,Side,2,2,3,3,1
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Tilted,Near,Direct,3,3,4,4,2
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Tilted,Near,Side,2,2,2,4,4
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Level,Near,Direct,2,2,2,2,2
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Level,Far,Side,1,1,4,1,1
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Level,Near,Side,2,4,4,2,2
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Level,Far,Direct,2,2,2,4,1
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Tilted,Far,Side,2,2,5,2,2
R_djvtac5QiBc4vXr,232,29,England,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Tilted,Far,Direct,2,2,2,4,4
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Female,Tilted,Near,Direct,4,4,2,1,1
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Female,Tilted,Near,Side,3,2,3,1,1
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Female,Level,Near,Side,1,4,1,1,1
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Female,Level,Near,Direct,2,3,1,1,1
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Female,Tilted,Far,Direct,1,2,3,1,1
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Female,Tilted,Far,Side,2,1,1,3,1
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Female,Level,Far,Direct,3,2,1,1,1
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Female,Level,Far,Side,4,2,1,1,1
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Male,Tilted,Near,Direct,2,4,1,2,3
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Male,Tilted,Near,Side,2,3,1,1,4
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Male,Level,Near,Direct,2,3,1,4,2
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Male,Level,Far,Side,3,3,1,2,2
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Male,Level,Near,Side,4,2,4,3,3
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Male,Level,Far,Direct,4,1,2,2,3
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Male,Tilted,Far,Side,2,3,1,4,3
R_dpxMwebQgV8yzHr,335,47,usa,Male,"Facebook,Twitter,Tumblr,Instagram",Less than once a week,Male,Tilted,Far,Direct,2,3,4,3,1
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Female,Tilted,Near,Direct,4,2,5,3,4
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Female,Tilted,Near,Side,4,2,3,4,3
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Female,Level,Near,Side,4,3,2,3,3
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Female,Level,Near,Direct,3,2,3,3,2
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Female,Tilted,Far,Direct,4,2,4,4,3
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Female,Tilted,Far,Side,3,2,3,4,3
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Female,Level,Far,Direct,2,4,2,3,2
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Female,Level,Far,Side,2,3,2,3,3
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Tilted,Near,Direct,2,5,2,2,2
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Tilted,Near,Side,2,3,4,3,2
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Level,Near,Direct,2,5,2,3,2
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Level,Far,Side,4,3,2,3,3
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Level,Near,Side,3,2,3,4,3
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Level,Far,Direct,3,4,3,2,3
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Tilted,Far,Side,3,4,3,2,3
R_O9d7MBiDrGzOy0V,771,39,USA,Male,"Facebook,Twitter,Instagram,Whatsapp",Several times a week,Male,Tilted,Far,Direct,3,2,3,4,3
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Female,Tilted,Near,Direct,5,3,2,4,5
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Female,Tilted,Near,Side,4,2,3,3,5
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Female,Level,Near,Side,5,3,2,3,2
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Female,Level,Near,Direct,5,2,2,5,3
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Female,Tilted,Far,Direct,4,2,3,3,5
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Female,Tilted,Far,Side,5,2,2,3,5
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Female,Level,Far,Direct,4,2,2,3,2
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Female,Level,Far,Side,4,3,4,1,1
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Male,Tilted,Near,Direct,4,1,3,3,5
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Male,Tilted,Near,Side,3,3,3,1,4
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Male,Level,Near,Direct,3,2,2,1,2
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Male,Level,Far,Side,4,3,4,2,1
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Male,Level,Near,Side,5,1,3,2,3
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Male,Level,Far,Direct,4,1,3,2,3
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Male,Tilted,Far,Side,5,3,3,2,5
R_PG7zXusADsukbzX,499,31,United States of America,Female,"Facebook,Instagram",Less than once a week,Male,Tilted,Far,Direct,3,2,2,2,5
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Female,Tilted,Near,Direct,5,1,1,1,5
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Female,Tilted,Near,Side,5,1,1,1,5
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Female,Level,Near,Side,1,1,4,4,1
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Female,Level,Near,Direct,1,1,1,4,1
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Female,Tilted,Far,Direct,1,1,4,1,4
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Female,Tilted,Far,Side,1,1,4,NA,4
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Female,Level,Far,Direct,1,1,1,4,1
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Female,Level,Far,Side,1,1,4,4,1
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Near,Direct,1,4,4,1,5
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Near,Side,1,4,4,1,5
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Male,Level,Near,Direct,1,4,4,1,1
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Male,Level,Far,Side,1,4,4,1,1
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Male,Level,Near,Side,1,4,4,1,1
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Male,Level,Far,Direct,1,1,1,4,1
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Far,Side,1,4,4,1,4
R_PGN60KwrrROftnj,192,24,United States,Male,"Facebook,Twitter",Less than once a week,Male,Tilted,Far,Direct,1,4,4,1,4
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Female,Tilted,Near,Direct,1,1,1,1,4
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Female,Tilted,Near,Side,1,1,1,1,4
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Female,Level,Near,Side,1,1,1,4,1
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Female,Level,Near,Direct,1,1,1,1,4
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Female,Tilted,Far,Direct,1,1,1,4,1
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Female,Tilted,Far,Side,1,1,1,4,1
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Female,Level,Far,Direct,1,4,1,1,1
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Female,Level,Far,Side,1,1,1,4,1
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Male,Tilted,Near,Direct,1,4,1,1,1
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Male,Tilted,Near,Side,1,4,1,1,1
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Male,Level,Near,Direct,1,4,1,1,1
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Male,Level,Far,Side,1,1,4,1,1
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Male,Level,Near,Side,1,1,1,1,4
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Male,Level,Far,Direct,1,1,1,4,1
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Male,Tilted,Far,Side,1,1,4,1,1
R_PTEHPvJSdxPrfMd,464,65,USA,Male,"Facebook,Instagram",Once a week,Male,Tilted,Far,Direct,1,4,1,1,1
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Tilted,Near,Direct,4,4,4,2,4
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Tilted,Near,Side,4,4,3,2,4
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Level,Near,Side,4,2,2,4,2
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Level,Near,Direct,4,2,2,4,2
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Tilted,Far,Direct,4,4,3,3,4
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Tilted,Far,Side,4,4,4,1,4
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Level,Far,Direct,2,2,2,5,2
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Level,Far,Side,4,1,1,5,1
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Tilted,Near,Direct,2,5,5,1,5
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Tilted,Near,Side,2,5,4,2,5
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Level,Near,Direct,4,4,5,2,4
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Level,Far,Side,4,4,4,5,1
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Level,Near,Side,4,2,4,4,2
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Level,Far,Direct,3,2,2,4,1
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Tilted,Far,Side,2,5,4,1,4
R_reem4oJuiZMe4N3,501,21,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Tilted,Far,Direct,2,5,5,1,4
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Tilted,Near,Direct,4,2,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Tilted,Near,Side,4,2,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Level,Near,Side,5,2,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Level,Near,Direct,4,2,2,2,4
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Tilted,Far,Direct,3,3,3,3,3
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Tilted,Far,Side,4,2,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Level,Far,Direct,4,2,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Female,Level,Far,Side,4,2,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Tilted,Near,Direct,2,4,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Tilted,Near,Side,2,4,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Level,Near,Direct,4,2,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Level,Far,Side,4,2,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Level,Near,Side,4,2,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Level,Far,Direct,4,2,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Tilted,Far,Side,2,4,2,2,2
R_ReloYjYGjBzRa2l,378,40,USA,Male,"Facebook,Twitter,Whatsapp",Less than once a week,Male,Tilted,Far,Direct,2,4,2,2,2
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Female,Tilted,Near,Direct,4,5,5,5,5
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Female,Tilted,Near,Side,4,4,4,4,4
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Female,Level,Near,Side,4,4,2,3,4
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Female,Level,Near,Direct,4,2,4,4,4
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Female,Tilted,Far,Direct,5,3,3,4,5
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Female,Tilted,Far,Side,5,1,1,4,1
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Female,Level,Far,Direct,4,1,1,5,1
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Female,Level,Far,Side,5,1,1,4,1
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Male,Tilted,Near,Direct,5,5,5,5,5
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Male,Tilted,Near,Side,5,5,5,4,5
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Male,Level,Near,Direct,3,3,4,4,1
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Male,Level,Far,Side,5,4,4,4,4
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Male,Level,Near,Side,5,3,4,4,4
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Male,Level,Far,Direct,4,1,4,5,3
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Male,Tilted,Far,Side,4,4,4,2,4
R_RlPLXzmEP1R4m53,430,21,England,Female,"Facebook,Twitter,Instagram,Snapchat",Several times a week,Male,Tilted,Far,Direct,5,5,5,5,5
R_sikEYVVGUGVilhL,293,23,England,Female,"Facebook,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Tilted,Near,Direct,4,5,2,1,5
R_sikEYVVGUGVilhL,293,23,England,Female,"Facebook,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Tilted,Near,Side,4,5,1,1,5
R_sikEYVVGUGVilhL,293,23,England,Female,"Facebook,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Level,Near,Side,2,5,1,1,5
R_sikEYVVGUGVilhL,293,23,England,Female,"Facebook,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Level,Near,Direct,4,1,2,4,1
R_sikEYVVGUGVilhL,293,23,England,Female,"Facebook,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Tilted,Far,Direct,3,3,3,3,5
R_sikEYVVGUGVilhL,293,23,England,Female,"Facebook,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Tilted,Far,Side,1,1,3,5,1
R_sikEYVVGUGVilhL,293,23,England,Female,"Facebook,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Level,Far,Direct,4,1,5,3,1
R_sikEYVVGUGVilhL,293,23,England,Female,"Facebook,Instagram,Snapchat,Whatsapp",Less than once a week,Female,Level,Far,Side,1,1,5,5,1
